customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00893,Male,0,Yes,No,61,No,No phone service,No,No internet service,No,No,No,No,Yes,Month-to-month,No,Bank transfer,40.75,2497.3,No
CUST00894,Female,0,Yes,No,53,No,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer,114.2,6036.76,No
CUST00895,Female,0,Yes,No,59,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card,65.04,3834.98,Yes
CUST00896,Female,1,No,Yes,45,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,One year,Yes,Credit card,102.72,4642.38,No
CUST00897,Female,0,No,Yes,4,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Credit card,111.68,431.57,No
CUST00898,Male,0,No,Yes,21,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,No,One year,No,Mailed check,81.49,1723.89,No
CUST00899,Male,0,No,No,52,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,49.88,2605.73,Yes
CUST00900,Male,1,Yes,No,69,No,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card,87.98,6068.42,No
CUST00901,Female,1,No,Yes,31,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,63.09,1975.32,Yes
CUST00902,Female,1,Yes,Yes,10,No,Yes,DSL,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,117.31,1165.42,Yes
CUST00903,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No,Two year,Yes,Bank transfer,101.13,902.8,No
CUST00904,Male,1,No,Yes,38,No,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,101.49,3842.72,Yes
CUST00905,Female,0,Yes,Yes,30,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,78.87,2360.89,No
CUST00906,Female,0,Yes,No,11,No,No,No,Yes,No,Yes,No,No internet service,No internet service,Two year,No,Electronic check,20.84,221.1,No
CUST00907,Male,1,No,No,37,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,103.18,3821.84,No
CUST00908,Male,0,No,Yes,66,Yes,No phone service,DSL,No internet service,No,No,No internet service,No,Yes,One year,No,Credit card,22.54,1469.27,Yes
CUST00909,Female,0,Yes,No,65,No,No phone service,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,32.24,2088.01,No
CUST00910,Male,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,103.87,5277.56,No
CUST00911,Male,1,Yes,No,4,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Yes,Two year,No,Electronic check,41.88,147.77,Yes
CUST00912,Male,0,Yes,No,10,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,Yes,One year,No,Mailed check,104.11,1053.91,Yes
CUST00913,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,43.64,1057.35,No
CUST00914,Female,1,No,No,34,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer,97.07,3310.15,No
CUST00915,Female,0,No,Yes,34,No,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,74.22,2517.63,No
CUST00916,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,87.1,1837.07,No
CUST00917,Female,1,No,Yes,36,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,103.81,3727.42,No
CUST00918,Female,0,Yes,No,54,Yes,Yes,No,Yes,No internet service,Yes,No internet service,Yes,No,One year,No,Bank transfer,118.4,6385.98,No
CUST00919,Female,0,Yes,No,71,No,No,DSL,No,Yes,No,No internet service,Yes,No,Two year,No,Credit card,28.57,2030.97,No
CUST00920,Male,0,Yes,Yes,63,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card,88.54,5586.0,No
CUST00921,Male,0,No,No,19,Yes,No,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,115.87,2192.16,No
CUST00922,Male,0,Yes,Yes,3,Yes,No,No,No,No,No,Yes,Yes,No,One year,No,Mailed check,57.38,179.31,No
CUST00923,Male,1,Yes,No,17,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,53.37,925.79,No
CUST00924,Male,1,No,No,50,No,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,One year,No,Mailed check,88.0,4399.75,Yes
CUST00925,Male,1,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,Yes,Electronic check,60.2,4029.68,No
CUST00926,Male,1,No,No,19,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,41.45,776.85,No
CUST00927,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,36.15,283.45,No
CUST00928,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,39.26,982.65,No
CUST00929,Male,0,No,No,24,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,90.43,2188.08,No
CUST00930,Male,0,No,Yes,67,No,No,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card,111.87,7485.72,No
CUST00931,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,One year,No,Bank transfer,100.6,4013.26,No
CUST00932,Male,1,No,Yes,58,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer,64.82,3777.98,No
CUST00933,Male,1,Yes,No,44,No,No,DSL,No,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,72.86,3210.07,No
CUST00934,Female,0,No,No,40,Yes,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,82.02,3290.21,Yes
CUST00935,Male,0,No,Yes,37,Yes,No,No,No internet service,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,77.99,2898.82,No
CUST00936,Female,0,No,No,18,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,116.85,2086.57,No
CUST00937,Male,1,Yes,Yes,13,No,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,One year,No,Mailed check,108.67,1412.1,No
CUST00938,Female,0,Yes,No,20,No,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,24.35,472.6,No
CUST00939,Female,0,No,Yes,14,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,No,Mailed check,103.58,1455.09,No
CUST00940,Female,0,Yes,Yes,2,No,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Mailed check,31.41,80.97,No
CUST00941,Male,1,No,No,36,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,Two year,No,Electronic check,89.02,3186.97,No
CUST00942,Female,0,No,Yes,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,48.57,2176.61,No
CUST00943,Male,1,Yes,Yes,15,No,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,Two year,No,Bank transfer,97.34,1480.09,No
CUST00944,Male,1,Yes,No,13,No,Yes,No,Yes,Yes,Yes,No,No internet service,No internet service,Two year,No,Mailed check,20.86,251.4,Yes
CUST00945,Male,1,Yes,Yes,8,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,58.23,451.42,No
CUST00946,Male,1,Yes,Yes,6,No,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,One year,Yes,Electronic check,22.15,116.13,No
CUST00947,Female,1,No,No,13,No,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,115.35,1510.11,Yes
CUST00948,Female,1,Yes,Yes,5,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,21.54,117.74,Yes
CUST00949,Male,0,Yes,Yes,14,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Credit card,35.53,508.52,Yes
CUST00950,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,73.93,3781.42,No
CUST00951,Female,0,No,Yes,71,No,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,84.62,6021.43,Yes
CUST00952,Male,1,No,Yes,33,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Credit card,92.9,3076.62,Yes
CUST00953,Female,0,No,Yes,0,Yes,No,DSL,No,No,Yes,No,No,No internet service,One year,Yes,Credit card,44.69,-0.66,No
CUST00954,Male,1,Yes,Yes,68,No,Yes,No,No,No,No,Yes,No,Yes,Two year,No,Bank transfer,50.1,3416.62,Yes
CUST00955,Male,1,Yes,Yes,19,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Bank transfer,43.99,839.71,No
CUST00956,Female,1,No,No,6,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,44.41,261.12,No
CUST00957,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,No,Mailed check,98.18,602.54,Yes
CUST00958,Female,1,Yes,Yes,49,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,No,Mailed check,114.8,5636.72,Yes
CUST00959,Male,1,Yes,No,1,No,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card,79.58,66.52,Yes
CUST00960,Male,0,Yes,Yes,46,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer,35.74,1625.02,No
CUST00961,Male,0,Yes,Yes,13,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Electronic check,26.54,337.66,Yes
CUST00962,Female,1,Yes,Yes,30,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No internet service,One year,Yes,Electronic check,43.92,1313.75,Yes
CUST00963,Male,1,No,Yes,49,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,37.78,1838.19,No
CUST00964,Male,0,No,Yes,60,Yes,No,No,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,77.85,4685.21,No
CUST00965,Male,0,No,Yes,40,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,89.79,3572.94,No
CUST00966,Male,0,No,No,13,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,20.46,265.32,No
CUST00967,Female,1,Yes,No,4,Yes,No,No,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card,63.96,238.06,No
CUST00968,Female,0,No,No,4,No,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,82.3,330.67,Yes
CUST00969,Male,0,Yes,No,63,No,Yes,No,No,No,No,Yes,No internet service,No internet service,Two year,No,Bank transfer,39.29,2473.82,No
CUST00970,Female,0,Yes,No,28,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,No internet service,One year,Yes,Bank transfer,110.1,3094.01,Yes
CUST00971,Male,1,Yes,Yes,4,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,74.9,307.19,Yes
CUST00972,Male,0,Yes,Yes,35,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,54.54,1922.66,Yes
CUST00973,Male,0,Yes,Yes,18,No,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,21.87,395.43,No
CUST00974,Female,0,Yes,Yes,63,No,No phone service,DSL,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,68.43,4323.99,No
CUST00975,Female,0,Yes,Yes,21,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,One year,No,Bank transfer,53.59,1134.16,No
CUST00976,Female,0,No,No,33,No,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,116.95,3870.53,No
CUST00977,Female,1,Yes,No,55,Yes,No phone service,No,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,57.88,3187.43,No
CUST00978,Female,1,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,Yes,Electronic check,112.1,1802.38,No
CUST00979,Female,1,No,Yes,55,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Mailed check,88.61,4869.62,No
CUST00980,Female,0,Yes,Yes,16,No,No,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,27.4,421.8,No
CUST00981,Female,1,Yes,No,17,No,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,Yes,Credit card,113.27,1922.25,Yes
CUST00982,Female,1,No,No,44,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Credit card,36.84,1607.9,No
CUST00983,Male,1,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No,One year,No,Mailed check,64.8,3569.18,Yes
CUST00984,Female,0,No,No,49,No,No,No,No internet service,No,Yes,No,No internet service,Yes,One year,No,Mailed check,112.3,5493.23,No
CUST00985,Female,0,No,Yes,57,No,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer,102.85,5880.78,No
CUST00986,Female,1,Yes,No,17,Yes,No phone service,No,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card,68.76,1159.77,No
CUST00987,Female,1,Yes,No,6,No,No,DSL,No internet service,No,No,Yes,No,No,Month-to-month,No,Credit card,40.69,228.07,No
CUST00988,Female,0,Yes,Yes,9,No,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card,70.93,653.59,Yes
CUST00989,Female,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,74.76,5080.26,No
CUST00990,Female,1,Yes,No,2,No,No,DSL,No internet service,No,No,Yes,No internet service,No,Two year,No,Electronic check,119.69,233.61,No
CUST00991,Female,0,No,Yes,43,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,102.4,4418.62,No
CUST00992,Female,1,Yes,No,69,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.13,7329.11,No
CUST00993,Female,0,No,Yes,13,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,118.62,1543.35,No
CUST00994,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,72.33,210.08,Yes
CUST00995,Male,1,Yes,Yes,17,No,Yes,No,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Mailed check,78.52,1326.54,No
CUST00996,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,One year,No,Credit card,65.44,3340.62,No
CUST00997,Female,1,No,No,37,No,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,Yes,One year,No,Electronic check,32.55,1204.41,Yes
CUST00998,Female,1,No,No,19,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Two year,No,Credit card,72.53,1369.11,Yes
CUST00999,Male,1,No,Yes,43,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card,78.26,3352.54,No
CUST01000,Female,0,No,No,50,No,No phone service,No,No,Yes,No,No internet service,No,No,One year,No,Mailed check,43.73,2199.22,No
CUST01001,Male,0,Yes,No,18,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer,98.28,1776.55,No
CUST01002,Male,0,No,No,67,Yes,Yes,No,No,Yes,No,Yes,No,No,One year,No,Bank transfer,32.45,2193.88,Yes
CUST01003,Male,1,Yes,Yes,65,No,No,No,No internet service,No,No,No,No,Yes,One year,Yes,Bank transfer,70.2,4563.63,Yes
CUST01004,Male,0,Yes,Yes,12,Yes,No phone service,No,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,86.27,1055.02,No
CUST01005,Male,1,Yes,Yes,61,No,Yes,DSL,Yes,No internet service,No,Yes,No,No,One year,No,Electronic check,25.49,1553.32,No
CUST01006,Female,1,Yes,No,60,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,100.41,6026.0,Yes
CUST01007,Male,0,Yes,No,29,No,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,50.42,1450.54,No
CUST01008,Female,0,No,Yes,29,No,No phone service,No,No internet service,Yes,No,Yes,No,No,One year,No,Bank transfer,91.77,2647.31,Yes
CUST01009,Female,1,No,Yes,50,No,No phone service,No,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,30.82,1558.61,No
CUST01010,Male,1,Yes,No,47,No,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,82.03,3874.66,No
CUST01011,Male,0,Yes,No,32,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,Yes,Electronic check,75.72,2424.94,No
CUST01012,Female,0,No,No,18,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Credit card,35.0,620.89,No
CUST01013,Male,0,No,No,70,No,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Credit card,82.47,5790.96,No
CUST01014,Male,1,Yes,Yes,56,No,No,No,Yes,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,89.13,5003.15,No
CUST01015,Female,1,No,No,18,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,69.85,1244.49,Yes
CUST01016,Female,1,No,No,40,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card,77.86,3106.33,No
CUST01017,Male,1,No,Yes,41,No,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,One year,No,Electronic check,108.74,4438.51,No
CUST01018,Female,1,Yes,Yes,51,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Credit card,89.77,4581.55,No
CUST01019,Male,0,No,No,3,No,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,110.6,332.86,No
CUST01020,Male,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,No internet service,No internet service,No,Two year,No,Electronic check,75.23,212.25,No
CUST01021,Male,1,Yes,No,4,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,No,Electronic check,37.49,143.53,No
CUST01022,Female,1,Yes,No,40,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,Two year,No,Credit card,44.63,1802.77,No
CUST01023,Female,0,Yes,Yes,60,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,37.64,2264.36,No
CUST01024,Female,0,Yes,Yes,54,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,53.52,2904.6,Yes
